"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"CO-0188","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger event type is composio.trigger.message","Delete trigger instance - permanent","Page on-call; capture delivery_id; require human triage for unknown trigger types","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0189","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger event type is composio.connected_account.expired (lifecycle)","Inspect trigger type schema (get_type / getType) before writing handler","Do not process payload with unknown type (log and ack 200 to avoid retry storm)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0190","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger handler is idempotent (delivery_id dedup)","Generate typed stubs (composio CLI) for type-checked handlers","Do not block webhook response on slow downstream (move to async worker)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0191","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger handler is non-idempotent (duplicate event = duplicate side effect)","If handler is slow, move work to async worker (don't block webhook response)","Page on-call; capture delivery_id; require human triage for unknown trigger types","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0192","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger payload size is within downstream system limits","Enable the trigger for the user (now events flow to subscription/webhook)","Do not process payload with unknown type (log and ack 200 to avoid retry storm)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0193","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger payload size exceeds downstream limits (truncate / reject)","Pin toolkit version on SDK init for stable payload parsing","Do not block webhook response on slow downstream (move to async worker)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0194","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger instance is disabled (no events delivered)","Use connected_account_id override to pick a specific account","Page on-call; capture delivery_id; require human triage for unknown trigger types","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0195","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger instance is deleted (no events delivered)","Parse V3 envelope (metadata + data) per current docs","Do not process payload with unknown type (log and ack 200 to avoid retry storm)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0196","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger config matches what the type expects (per get_type / getType)","Migrate from V1/V2 envelope to V3 (new orgs default to V3)","Do not block webhook response on slow downstream (move to async worker)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0197","triggers","Operator enables a trigger (e.g. GITHUB_COMMIT_EVENT) for a user","trigger fires faster than handler can process (backpressure)","Route on triggerSlug to handle each event type","Page on-call; capture delivery_id; require human triage for unknown trigger types","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0198","triggers","Trigger instance is created with default toolkit version 'latest'","trigger slug exists in catalog (e.g. GITHUB_COMMIT_EVENT)","Pin toolkit version on SDK init for stable payload parsing","Page on-call; capture delivery_id; require human triage for unknown trigger types","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0199","triggers","Trigger instance is created with default toolkit version 'latest'","trigger is created for a user with ACTIVE connected account","Use connected_account_id override to pick a specific account","Do not process payload with unknown type (log and ack 200 to avoid retry storm)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0200","triggers","Trigger instance is created with default toolkit version 'latest'","trigger is created for a user with 0 connected accounts (no events delivered)","Parse V3 envelope (metadata + data) per current docs","Do not block webhook response on slow downstream (move to async worker)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0201","triggers","Trigger instance is created with default toolkit version 'latest'","trigger is pinned to a specific toolkit version","Migrate from V1/V2 envelope to V3 (new orgs default to V3)","Page on-call; capture delivery_id; require human triage for unknown trigger types","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0202","triggers","Trigger instance is created with default toolkit version 'latest'","trigger is on default 'latest' toolkit version (may break parsing across upgrades)","Route on triggerSlug to handle each event type","Do not process payload with unknown type (log and ack 200 to avoid retry storm)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0203","triggers","Trigger instance is created with default toolkit version 'latest'","trigger has multiple connected accounts; first active is used","Use delivery_id for idempotency (Redis SET with TTL)","Do not block webhook response on slow downstream (move to async worker)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0204","triggers","Trigger instance is created with default toolkit version 'latest'","trigger has connected_account_id override (picks specific account)","Truncate / paginate large payloads before downstream processing","Page on-call; capture delivery_id; require human triage for unknown trigger types","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0205","triggers","Trigger instance is created with default toolkit version 'latest'","trigger fires and produces V3 envelope payload (metadata + data)","Disable trigger instance (no events delivered) - reversible","Do not process payload with unknown type (log and ack 200 to avoid retry storm)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0206","triggers","Trigger instance is created with default toolkit version 'latest'","trigger fires and produces V1/V2 envelope (legacy org)","Delete trigger instance - permanent","Do not block webhook response on slow downstream (move to async worker)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0207","triggers","Trigger instance is created with default toolkit version 'latest'","trigger event type is composio.trigger.message","Inspect trigger type schema (get_type / getType) before writing handler","Page on-call; capture delivery_id; require human triage for unknown trigger types","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0208","triggers","Trigger instance is created with default toolkit version 'latest'","trigger event type is composio.connected_account.expired (lifecycle)","Generate typed stubs (composio CLI) for type-checked handlers","Do not process payload with unknown type (log and ack 200 to avoid retry storm)","high","docs.composio.dev/docs/triggers; docs.composio.dev/docs/setting-up-triggers/creating-triggers; docs.composio.dev/docs/setting-up-triggers/subscribing-to-events"
"CO-0209","webhook","Operator creates a webhook subscription with webhook_url","webhook_url is publicly reachable (HTTPS)","Return 2xx fast (Composio marks delivery as 'delivered')","Do not process payload with invalid signature (log + return 4xx)","high","docs.composio.dev/docs/setting-up-triggers/subscribing-to-events; docs.composio.dev/reference/api-reference/webhook-subscriptions"
