"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"GH-0187","secretscan","git push is > 50MB on public repo (push protection skipped)","push contains > 5 new secrets (only first 5 reported in push protection)","Use OIDC federated identity instead of long-lived tokens","Refuse to bypass; require operator to remove the secret","critical","docs.github.com/en/code-security/concepts/secret-security/push-protection; docs.github.com/en/code-security/reference/secret-security/supported-secret-scanning-patterns"
"GH-0188","secretscan","git push is > 50MB on public repo (push protection skipped)","push contains > 1000 existing secrets (push protection does not block)","Rotate the leaked credential at the provider (Cloud, AWS, Stripe, etc.)","Page on-call; require immediate rotation if active validity check","critical","docs.github.com/en/code-security/concepts/secret-security/push-protection; docs.github.com/en/code-security/reference/secret-security/supported-secret-scanning-patterns"
"GH-0189","secretscan","git push is > 50MB on public repo (push protection skipped)","push size > 50MB on public repo (push protection skipped)","Audit provider logs for misuse of the leaked credential","Block all pushes until secret is removed from history","critical","docs.github.com/en/code-security/concepts/secret-security/push-protection; docs.github.com/en/code-security/reference/secret-security/supported-secret-scanning-patterns"
"GH-0190","secretscan","git push is > 50MB on public repo (push protection skipped)","detected secret has a validity check AND is active (CRITICAL - rotate now)","Purge from git history (BFG / git filter-repo); force-push; rotate again","Refuse to bypass; require operator to remove the secret","critical","docs.github.com/en/code-security/concepts/secret-security/push-protection; docs.github.com/en/code-security/reference/secret-security/supported-secret-scanning-patterns"
"GH-0191","secretscan","git push is > 50MB on public repo (push protection skipped)","detected secret has a validity check AND is inactive (already revoked)","If pair pattern split across files: still consider rotating","Page on-call; require immediate rotation if active validity check","critical","docs.github.com/en/code-security/concepts/secret-security/push-protection; docs.github.com/en/code-security/reference/secret-security/supported-secret-scanning-patterns"
"GH-0192","dependabot","Dependabot alert raised for vulnerable dependency","Dependabot alerts are enabled for repo (Settings -> Code security)","Open Dependabot PR with the minimum secure version","Page on-call; do not auto-merge Dependabot PRs blindly","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0193","dependabot","Dependabot alert raised for vulnerable dependency","Dependabot security updates are enabled for repo","Wait for Dependabot to attempt PR; surface alert error if blocked","Surface 'cannot update' error; require operator to review graph conflict","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0194","dependabot","Dependabot alert raised for vulnerable dependency","Dependabot version updates are enabled (.github/dependabot.yml present)","Enable Dependabot security updates in repo Settings -> Code security","Page on-call; do not auto-merge Dependabot PRs blindly","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0195","dependabot","Dependabot alert raised for vulnerable dependency",".github/dependabot.yml is at repo root (NOT in .github/workflows)","Enable Dependabot version updates by adding .github/dependabot.yml","Surface 'cannot update' error; require operator to review graph conflict","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0196","dependabot","Dependabot alert raised for vulnerable dependency",".github/dependabot.yml has version: 2 and updates: top-level","Fix .github/dependabot.yml (package-ecosystem, directory, version: 2)","Page on-call; do not auto-merge Dependabot PRs blindly","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0197","dependabot","Dependabot alert raised for vulnerable dependency",".github/dependabot.yml has package-ecosystem in supported list (npm, pip, gomod, docker, github-actions, ...)","Add manifest / lockfile to repo (Dependabot needs to see deps)","Surface 'cannot update' error; require operator to review graph conflict","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0198","dependabot","Dependabot alert raised for vulnerable dependency",".github/dependabot.yml has directory: pointing to manifest dir (e.g. / for root)","Add direct dep to manifest (transitive-only = no PR)","Page on-call; do not auto-merge Dependabot PRs blindly","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0199","dependabot","Dependabot alert raised for vulnerable dependency",".github/dependabot.yml uses 'node' or 'yarn' as ecosystem (WRONG - should be 'npm')","Merge existing Dependabot PRs to free PR slots (version: 5, security: 10)","Surface 'cannot update' error; require operator to review graph conflict","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0200","dependabot","Dependabot alert raised for vulnerable dependency","manifest has lockfile committed (e.g. package-lock.json)","Use @dependabot recreate to rebuild the group","Page on-call; do not auto-merge Dependabot PRs blindly","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0201","dependabot","Dependabot alert raised for vulnerable dependency","manifest has no lockfile (security updates target manifest only, less reliable)","Use @dependabot rebase to rebase the PR","Surface 'cannot update' error; require operator to review graph conflict","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0202","dependabot","Dependabot alert raised for vulnerable dependency","vulnerable dep is direct (in manifest) - Dependabot opens PR","Use @dependabot merge to merge if all checks pass","Page on-call; do not auto-merge Dependabot PRs blindly","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
"GH-0203","dependabot","Dependabot alert raised for vulnerable dependency","vulnerable dep is transitive (in lockfile only, not manifest) - no PR","Use @dependabot close + suppression to drop a problematic dep","Surface 'cannot update' error; require operator to review graph conflict","medium","docs.github.com/en/code-security/concepts/supply-chain-security/dependabot-security-updates; docs.github.com/en/code-security/reference/supply-chain-security/troubleshoot-dependabot/dependabot-errors"
